"_id","date","timeStamp","iot_deviceid","bms_deviceid","bms_temperature_max","bms_temperature_min","bms_pack_capacity","battery_voltage","battery_current","can_communication_flag","battery_soc","battery_soh","cell_voltages","cell_temp","no_of_cells","pack_total_capacity","cell_voltage_difference","charge_discharge_cycles","charge_discharge_status","fet_charge_state","fet_discharge_state","high_voltage_alarm","low_voltage_alarm","charge_over_current_alarm","discharge_over_current_alarm","charge_high_temperature_alarm","charge_low_temperature_alarm","discharge_high_temperature_alarm","discharge_low_temperature_alarm","total_high_pressure_alarm","total_low_pressure_alarm","latitude","longitude","altitude","speed"
"652c93e5c15b54eb4ba64e72","2023-10-16","07:07:41","VBIOTP1B100042","12000040","35.00","31.00","30.62","57.30","2.80","1.00","95.70","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.09,4.09,4.09,4.10,4.10","31.00,31.00,33.00,35.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795640","73.782046","","0.00"
"652c93e5c15b54eb4ba64e74","2023-10-16","07:07:41","VBIOTP1B100042","12000040","35.00","31.00","30.62","57.30","2.80","1.00","95.70","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.09,4.09,4.09,4.10,4.10","31.00,31.00,33.00,35.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795640","73.782046","","0.00"
"652c9421c15b54eb4ba64e76","2023-10-16","07:08:41","VBIOTP1B100042","12000040","35.00","31.00","30.62","57.30","2.70","1.00","95.70","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.09,4.09,4.09,4.10,4.10","31.00,31.00,33.00,35.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795599","73.782148","","0.00"
"652c9421c15b54eb4ba64e78","2023-10-16","07:08:41","VBIOTP1B100042","12000040","35.00","31.00","30.62","57.30","2.70","1.00","95.70","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.09,4.09,4.09,4.10,4.10","31.00,31.00,33.00,35.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795599","73.782148","","0.00"
"652c945dc15b54eb4ba64e7a","2023-10-16","07:09:41","VBIOTP1B100042","12000040","35.00","31.00","30.69","57.30","2.70","1.00","95.90","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.09,4.09,4.09,4.10,4.10","31.00,31.00,33.00,35.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795543","73.782064","","0.00"
"652c945dc15b54eb4ba64e7c","2023-10-16","07:09:41","VBIOTP1B100042","12000040","35.00","31.00","30.69","57.30","2.70","1.00","95.90","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.09,4.09,4.09,4.10,4.10","31.00,31.00,33.00,35.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795543","73.782064","","0.00"
"652c949ac15b54eb4ba64e7e","2023-10-16","07:10:42","VBIOTP1B100042","12000040","35.00","31.00","30.72","57.30","2.60","1.00","96.00","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.10,4.09,4.09,4.10,4.10","31.00,31.00,33.00,35.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795545","73.781992","","0.00"
"652c949ac15b54eb4ba64e80","2023-10-16","07:10:42","VBIOTP1B100042","12000040","35.00","31.00","30.72","57.30","2.60","1.00","96.00","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.10,4.09,4.09,4.10,4.10","31.00,31.00,33.00,35.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795545","73.781992","","0.00"
"652c94d6c15b54eb4ba64e82","2023-10-16","07:11:42","VBIOTP1B100042","12000040","33.00","31.00","30.78","57.30","2.50","1.00","96.20","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.10,4.09,4.09,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795532","73.782036","","0.00"
"652c94d6c15b54eb4ba64e84","2023-10-16","07:11:42","VBIOTP1B100042","12000040","33.00","31.00","30.78","57.30","2.50","1.00","96.20","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.10,4.09,4.09,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795532","73.782036","","0.00"
"652c9512c15b54eb4ba64e86","2023-10-16","07:12:42","VBIOTP1B100042","12000040","33.00","31.00","30.82","57.30","2.50","1.00","96.30","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.10,4.09,4.09,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795562","73.782105","","0.00"
"652c9512c15b54eb4ba64e88","2023-10-16","07:12:42","VBIOTP1B100042","12000040","33.00","31.00","30.82","57.30","2.50","1.00","96.30","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.10,4.09,4.09,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795562","73.782105","","0.00"
"652c954ec15b54eb4ba64e8a","2023-10-16","07:13:42","VBIOTP1B100042","12000040","33.00","31.00","30.85","57.30","2.40","1.00","96.40","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.10,4.10,4.09,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795562","73.782105","","0.00"
"652c954ec15b54eb4ba64e8c","2023-10-16","07:13:42","VBIOTP1B100042","12000040","33.00","31.00","30.85","57.30","2.40","1.00","96.40","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.10,4.10,4.09,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795562","73.782105","","0.00"
"652c958ac15b54eb4ba64e8e","2023-10-16","07:14:42","VBIOTP1B100042","12000040","33.00","31.00","30.88","57.30","2.40","1.00","96.50","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.10,4.10,4.09,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795562","73.782105","","0.00"
"652c958ac15b54eb4ba64e90","2023-10-16","07:14:42","VBIOTP1B100042","12000040","33.00","31.00","30.88","57.30","2.40","1.00","96.50","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.10,4.10,4.09,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795562","73.782105","","0.00"
"652c95c7c15b54eb4ba64e92","2023-10-16","07:15:43","VBIOTP1B100042","12000040","33.00","31.00","30.94","57.30","2.20","1.00","96.70","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.10,4.10,4.09,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795628","73.782113","","0.00"
"652c95c7c15b54eb4ba64e94","2023-10-16","07:15:43","VBIOTP1B100042","12000040","33.00","31.00","30.94","57.30","2.20","1.00","96.70","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.10,4.10,4.09,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795628","73.782113","","0.00"
"652c9603c15b54eb4ba64e96","2023-10-16","07:16:43","VBIOTP1B100042","12000040","33.00","31.00","30.94","57.30","2.20","1.00","96.70","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.10,4.10,4.10,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795554","73.782178","","0.00"
"652c9603c15b54eb4ba64e98","2023-10-16","07:16:43","VBIOTP1B100042","12000040","33.00","31.00","30.94","57.30","2.20","1.00","96.70","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.09,4.10,4.10,4.10,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795554","73.782178","","0.00"
"652c9682c15b54eb4ba64e9a","2023-10-16","07:18:50","VBIOTP1B100042","12000040","33.00","31.00","31.04","57.30","2.20","1.00","97.00","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795563","73.782126","","0.00"
"652c9682c15b54eb4ba64e9c","2023-10-16","07:18:50","VBIOTP1B100042","12000040","33.00","31.00","31.04","57.30","2.20","1.00","97.00","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795563","73.782126","","0.00"
"652c96bfc15b54eb4ba64e9e","2023-10-16","07:19:51","VBIOTP1B100042","12000040","33.00","31.00","31.07","57.30","2.10","1.00","97.10","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795541","73.782070","","0.00"
"652c96bfc15b54eb4ba64ea0","2023-10-16","07:19:51","VBIOTP1B100042","12000040","33.00","31.00","31.07","57.30","2.10","1.00","97.10","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795541","73.782070","","0.00"
"652c96fbc15b54eb4ba64ea2","2023-10-16","07:20:51","VBIOTP1B100042","12000040","33.00","31.00","31.10","57.30","2.00","1.00","97.20","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795541","73.782070","","0.00"
"652c96fbc15b54eb4ba64ea4","2023-10-16","07:20:51","VBIOTP1B100042","12000040","33.00","31.00","31.10","57.30","2.00","1.00","97.20","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795541","73.782070","","0.00"
"652c9737c15b54eb4ba64ea6","2023-10-16","07:21:51","VBIOTP1B100042","12000040","33.00","31.00","31.14","57.30","1.90","1.00","97.30","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795541","73.782070","","0.00"
"652c9737c15b54eb4ba64ea8","2023-10-16","07:21:51","VBIOTP1B100042","12000040","33.00","31.00","31.14","57.30","1.90","1.00","97.30","93.00","4.09,4.09,4.09,4.09,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795541","73.782070","","0.00"
"652c9773c15b54eb4ba64eaa","2023-10-16","07:22:51","VBIOTP1B100042","12000040","33.00","31.00","31.17","57.30","1.90","1.00","97.40","93.00","4.09,4.09,4.09,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795511","73.782091","","0.00"
"652c9773c15b54eb4ba64eac","2023-10-16","07:22:51","VBIOTP1B100042","12000040","33.00","31.00","31.17","57.30","1.90","1.00","97.40","93.00","4.09,4.09,4.09,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795511","73.782091","","0.00"
"652c97afc15b54eb4ba64eae","2023-10-16","07:23:51","VBIOTP1B100042","12000040","33.00","31.00","31.20","57.30","1.90","1.00","97.50","93.00","4.09,4.09,4.09,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795511","73.782091","","0.00"
"652c97afc15b54eb4ba64eb0","2023-10-16","07:23:51","VBIOTP1B100042","12000040","33.00","31.00","31.20","57.30","1.90","1.00","97.50","93.00","4.09,4.09,4.09,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795511","73.782091","","0.00"
"652c97ecc15b54eb4ba64eb2","2023-10-16","07:24:52","VBIOTP1B100042","12000040","33.00","31.00","31.23","57.30","1.80","1.00","97.60","93.00","4.09,4.09,4.09,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795511","73.782091","","0.00"
"652c97ecc15b54eb4ba64eb4","2023-10-16","07:24:52","VBIOTP1B100042","12000040","33.00","31.00","31.23","57.30","1.80","1.00","97.60","93.00","4.09,4.09,4.09,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795511","73.782091","","0.00"
"652c9828c15b54eb4ba64eb6","2023-10-16","07:25:52","VBIOTP1B100042","12000040","33.00","31.00","31.30","57.30","1.80","1.00","97.80","93.00","4.09,4.09,4.09,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795511","73.782091","","0.00"
"652c9828c15b54eb4ba64eb8","2023-10-16","07:25:52","VBIOTP1B100042","12000040","33.00","31.00","31.30","57.30","1.80","1.00","97.80","93.00","4.09,4.09,4.09,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795511","73.782091","","0.00"
"652c9864c15b54eb4ba64eba","2023-10-16","07:26:52","VBIOTP1B100042","12000040","33.00","31.00","31.33","57.30","1.70","1.00","97.90","93.00","4.09,4.09,4.09,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795511","73.782091","","0.00"
"652c9864c15b54eb4ba64ebc","2023-10-16","07:26:52","VBIOTP1B100042","12000040","33.00","31.00","31.33","57.30","1.70","1.00","97.90","93.00","4.09,4.09,4.09,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795511","73.782091","","0.00"
"652c98a0c15b54eb4ba64ebe","2023-10-16","07:27:52","VBIOTP1B100042","12000040","33.00","31.00","31.33","57.30","1.70","1.00","97.90","93.00","4.09,4.09,4.09,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795511","73.782091","","0.00"
"652c98a0c15b54eb4ba64ec0","2023-10-16","07:27:52","VBIOTP1B100042","12000040","33.00","31.00","31.33","57.30","1.70","1.00","97.90","93.00","4.09,4.09,4.09,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795511","73.782091","","0.00"
"652c98ddc15b54eb4ba64ec2","2023-10-16","07:28:53","VBIOTP1B100042","12000040","33.00","31.00","31.39","57.30","1.60","1.00","98.10","93.00","4.09,4.09,4.09,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795503","73.782185","","0.00"
"652c98ddc15b54eb4ba64ec4","2023-10-16","07:28:53","VBIOTP1B100042","12000040","33.00","31.00","31.39","57.30","1.60","1.00","98.10","93.00","4.09,4.09,4.09,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795503","73.782185","","0.00"
"652c9919c15b54eb4ba64ec6","2023-10-16","07:29:53","VBIOTP1B100042","12000040","33.00","31.00","31.39","57.30","1.70","1.00","98.10","93.00","4.09,4.09,4.09,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795564","73.782258","","0.00"
"652c9919c15b54eb4ba64ec8","2023-10-16","07:29:53","VBIOTP1B100042","12000040","33.00","31.00","31.39","57.30","1.70","1.00","98.10","93.00","4.09,4.09,4.09,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795564","73.782258","","0.00"
"652c9955c15b54eb4ba64eca","2023-10-16","07:30:53","VBIOTP1B100042","12000040","33.00","31.00","31.42","57.30","1.60","1.00","98.20","93.00","4.09,4.09,4.09,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795564","73.782258","","0.00"
"652c9955c15b54eb4ba64ecc","2023-10-16","07:30:53","VBIOTP1B100042","12000040","33.00","31.00","31.42","57.30","1.60","1.00","98.20","93.00","4.09,4.09,4.09,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795564","73.782258","","0.00"
"652c9991c15b54eb4ba64ece","2023-10-16","07:31:53","VBIOTP1B100042","12000040","33.00","31.00","31.46","57.30","1.50","1.00","98.30","93.00","4.10,4.09,4.10,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795659","73.782075","","0.00"
"652c9991c15b54eb4ba64ed0","2023-10-16","07:31:53","VBIOTP1B100042","12000040","33.00","31.00","31.46","57.30","1.50","1.00","98.30","93.00","4.10,4.09,4.10,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795659","73.782075","","0.00"
"652c9a11c15b54eb4ba64ed2","2023-10-16","07:34:01","VBIOTP1B100042","12000040","33.00","31.00","31.49","57.30","1.50","1.00","98.40","93.00","4.10,4.09,4.10,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795673","73.782181","","0.00"
"652c9a11c15b54eb4ba64ed4","2023-10-16","07:34:01","VBIOTP1B100042","12000040","33.00","31.00","31.49","57.30","1.50","1.00","98.40","93.00","4.10,4.09,4.10,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795673","73.782181","","0.00"
"652c9a4dc15b54eb4ba64ed6","2023-10-16","07:35:01","VBIOTP1B100042","12000040","33.00","31.00","31.52","57.30","1.40","1.00","98.50","93.00","4.10,4.09,4.10,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795675","73.782181","","0.00"
"652c9a4dc15b54eb4ba64ed8","2023-10-16","07:35:01","VBIOTP1B100042","12000040","33.00","31.00","31.52","57.30","1.40","1.00","98.50","93.00","4.10,4.09,4.10,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795675","73.782181","","0.00"
"652c9a89c15b54eb4ba64eda","2023-10-16","07:36:01","VBIOTP1B100042","12000040","33.00","31.00","31.55","57.30","1.40","1.00","98.60","93.00","4.10,4.10,4.10,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795680","73.782184","","0.00"
"652c9a89c15b54eb4ba64edc","2023-10-16","07:36:01","VBIOTP1B100042","12000040","33.00","31.00","31.55","57.30","1.40","1.00","98.60","93.00","4.10,4.10,4.10,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795680","73.782184","","0.00"
"652c9ac5c15b54eb4ba64ede","2023-10-16","07:37:01","VBIOTP1B100042","12000040","33.00","31.00","31.58","57.30","1.30","1.00","98.70","93.00","4.10,4.10,4.10,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795687","73.782231","","0.00"
"652c9ac5c15b54eb4ba64ee0","2023-10-16","07:37:01","VBIOTP1B100042","12000040","33.00","31.00","31.58","57.30","1.30","1.00","98.70","93.00","4.10,4.10,4.10,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795687","73.782231","","0.00"
"652c9b02c15b54eb4ba64ee2","2023-10-16","07:38:02","VBIOTP1B100042","12000040","33.00","31.00","31.58","57.30","1.30","1.00","98.70","93.00","4.10,4.10,4.10,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795687","73.782231","","0.00"
"652c9b02c15b54eb4ba64ee4","2023-10-16","07:38:02","VBIOTP1B100042","12000040","33.00","31.00","31.58","57.30","1.30","1.00","98.70","93.00","4.10,4.10,4.10,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795687","73.782231","","0.00"
"652c9b3ec15b54eb4ba64ee6","2023-10-16","07:39:02","VBIOTP1B100042","12000040","33.00","31.00","31.62","57.30","1.20","1.00","98.80","93.00","4.10,4.10,4.10,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795679","73.782162","","0.00"
"652c9b3ec15b54eb4ba64ee8","2023-10-16","07:39:02","VBIOTP1B100042","12000040","33.00","31.00","31.62","57.30","1.20","1.00","98.80","93.00","4.10,4.10,4.10,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795679","73.782162","","0.00"
"652c9b7ac15b54eb4ba64eea","2023-10-16","07:40:02","VBIOTP1B100042","12000040","33.00","31.00","31.65","57.30","1.20","1.00","98.90","93.00","4.10,4.10,4.10,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795679","73.782132","","0.00"
"652c9b7ac15b54eb4ba64eec","2023-10-16","07:40:02","VBIOTP1B100042","12000040","33.00","31.00","31.65","57.30","1.20","1.00","98.90","93.00","4.10,4.10,4.10,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795679","73.782132","","0.00"
"652c9bb6c15b54eb4ba64eee","2023-10-16","07:41:02","VBIOTP1B100042","12000040","33.00","31.00","31.65","57.30","1.20","1.00","98.90","93.00","4.10,4.10,4.10,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795679","73.782132","","0.00"
"652c9bb6c15b54eb4ba64ef0","2023-10-16","07:41:02","VBIOTP1B100042","12000040","33.00","31.00","31.65","57.30","1.20","1.00","98.90","93.00","4.10,4.10,4.10,4.10,4.09,4.09,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.09","31.00,31.00,33.00,33.00","14","32.00","0.00","416.00","1.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795679","73.782132","","0.00"
